"cosit","class","year","month","day","VehicleCount"
"000000001223","2","2013","6","1","16206"
"000000001242","3","2013","6","1","711"
"000000001507","6","2013","6","1","403"
"000000001593","3","2013","6","1","247"
"000000001623","6","2013","6","1","58"
"000000001681","6","2013","6","1","23"
"000000020078","5","2013","6","1","312"
"000000020079","4","2013","6","1","214"
"000000020091","5","2013","6","1","216"
"000000020242","6","2013","6","1","242"
"000000200719","2","2013","6","1","10222"
"000000020088","3","2013","6","1","805"
"000000020224","4","2013","6","1","117"
"000000200172","4","2013","6","1","96"
"000000020256","5","2013","6","1","359"
"000000001173","6","2013","6","1","74"
"000000001211","5","2013","6","1","99"
"000000020067","5","2013","6","1","110"
"000000020185","5","2013","6","1","158"
"000000020253","7","2013","6","1","210"
"000000020721","3","2013","6","1","182"
"000000001842","4","2013","6","1","19"
"000000020522","4","2013","6","1","15"
"000000020524","5","2013","6","1","61"
"000000020202","7","2013","6","1","53"
"000000001651","5","2013","6","1","55"
"000000020221","4","2013","6","1","90"
"000000020801","4","2013","6","1","25"
"000000020223","7","2013","6","1","39"
"000000201321","1","2013","6","1","54"
"000000001102","1","2013","6","1","39"
"000000001021","1","2013","6","1","56"
"000000001661","1","2013","6","1","15"
"000000020671","1","2013","6","1","22"
"000000020205","0","2013","6","1","1"
"000000001044","5","2013","6","1","528"
"000000001112","6","2013","6","1","275"
"000000001172","2","2013","6","1","4899"
"000000001311","6","2013","6","1","82"
"000000020113","6","2013","6","1","228"
"000000020114","6","2013","6","1","254"
"000000020203","6","2013","6","1","431"
"000000020526","2","2013","6","1","9269"
"000000020611","2","2013","6","1","6085"
"000000020861","3","2013","6","1","502"
"000000020906","6","2013","6","1","318"
"000000200722","6","2013","6","1","489"
"000000200723","6","2013","6","1","634"
"000000920042","4","2013","6","1","272"
"000000001071","7","2013","6","1","333"
"000000020186","6","2013","6","1","127"
"000000020812","2","2013","6","1","1967"
"000000001037","6","2013","6","1","80"
"000000001331","3","2013","6","1","514"
"000000001541","1","2013","6","1","78"
"000000001511","3","2013","6","1","172"
"000000001691","6","2013","6","1","53"
"000000020012","1","2013","6","1","225"
"000000020081","5","2013","6","1","187"
"000000001132","4","2013","6","1","85"
"000000020076","7","2013","6","1","230"
"000000020093","5","2013","6","1","100"
"000000001511","6","2013","6","1","13"
"000000020691","0","2013","6","1","2"
"000000001713","7","2013","6","1","102"
"000000001671","4","2013","6","1","5"
"000000001042","2","2013","6","1","5546"
"000000001101","2","2013","6","1","6101"
"000000020034","7","2013","6","1","79"
"000000020045","6","2013","6","1","351"
"000000020084","3","2013","6","1","717"
"000000020151","6","2013","6","1","108"
"000000020203","3","2013","6","1","1671"
"000000020257","5","2013","6","1","474"
"000000020601","3","2013","6","1","306"
"000000020621","2","2013","6","1","4039"
"000000200721","6","2013","6","1","475"
"000000001782","5","2013","6","1","45"
"000000020301","5","2013","6","1","93"
"000000200811","6","2013","6","1","254"
"000000001602","3","2013","6","1","238"
"000000020222","5","2013","6","1","238"
"000000020113","3","2013","6","1","189"
"000000020258","1","2013","6","1","267"
"000000202301","1","2013","6","1","356"
"000000001133","7","2013","6","1","69"
"000000020152","5","2013","6","1","127"
"000000020525","7","2013","6","1","48"
"000000001022","7","2013","6","1","70"
"000000001781","1","2013","6","1","26"
"000000020082","1","2013","6","1","65"
"000000001251","1","2013","6","1","136"
"000000001133","4","2013","6","1","48"
"000000001221","7","2013","6","1","22"
"000000001592","6","2013","6","1","4"
"000000020089","1","2013","6","1","46"
"000000001502","0","2013","6","1","3"
"000000001024","3","2013","6","1","436"
"000000001043","3","2013","6","1","899"
"000000001072","5","2013","6","1","915"
"000000001311","2","2013","6","1","9354"
"000000001321","2","2013","6","1","29436"
"000000001504","2","2013","6","1","79602"
"000000015091","6","2013","6","1","333"
"000000020023","2","2013","6","1","6171"
"000000020045","2","2013","6","1","9866"
"000000020114","2","2013","6","1","17212"
"000000020115","4","2013","6","1","88"
"000000020116","3","2013","6","1","1052"
"000000020117","2","2013","6","1","6482"
"000000020186","2","2013","6","1","9021"
"000000200721","2","2013","6","1","13821"
"000000200723","2","2013","6","1","35291"
"000000020044","5","2013","6","1","239"
"000000020063","7","2013","6","1","123"
"000000001021","5","2013","6","1","149"
"000000001281","5","2013","6","1","141"
"000000001851","3","2013","6","1","389"
"000000020222","1","2013","6","1","298"
"000000020257","1","2013","6","1","422"
"000000020802","6","2013","6","1","196"
"000000020066","6","2013","6","1","22"
"000000001721","6","2013","6","1","26"
"000000001102","5","2013","6","1","62"
"000000001141","7","2013","6","1","77"
"000000020081","1","2013","6","1","73"
"000000020205","7","2013","6","1","237"
"000000020563","4","2013","6","1","33"
"000000001054","7","2013","6","1","45"
"000000020562","4","2013","6","1","3"
"000000001071","0","2013","6","1","5"
"000000001133","0","2013","6","1","1"
"000000001035","1","2013","6","1","61"
"000000001223","6","2013","6","1","165"
"000000001509","5","2013","6","1","476"
"000000001591","2","2013","6","1","6998"
"000000001611","2","2013","6","1","4731"
"000000020022","3","2013","6","1","1187"
"000000020072","3","2013","6","1","3431"
"000000020111","3","2013","6","1","3755"
"000000020112","3","2013","6","1","2809"
"000000020906","2","2013","6","1","10594"
"000000020908","4","2013","6","1","19"
"000000201082","3","2013","6","1","774"
"000000200717","4","2013","6","1","95"
"000000001044","1","2013","6","1","258"
"000000001581","6","2013","6","1","26"
"000000001812","1","2013","6","1","156"
"000000020184","4","2013","6","1","252"
"000000001312","1","2013","6","1","43"
"000000001182","4","2013","6","1","164"
"000000020205","4","2013","6","1","128"
"000000020024","7","2013","6","1","53"
"000000001051","2","2013","6","1","7684"
"000000001052","2","2013","6","1","10304"
"000000001101","3","2013","6","1","357"
"000000001173","2","2013","6","1","5172"
"000000020075","2","2013","6","1","34039"
"000000020204","6","2013","6","1","308"
"000000001551","3","2013","6","1","178"
"000000020092","3","2013","6","1","841"
"000000200715","5","2013","6","1","180"
"000000001521","4","2013","6","1","16"
"000000020089","7","2013","6","1","110"
"000000020621","3","2013","6","1","219"
"000000001161","6","2013","6","1","30"
"000000020091","1","2013","6","1","41"
"000000001781","5","2013","6","1","45"
"000000020065","7","2013","6","1","287"
"000000020526","6","2013","6","1","69"
"000000020211","4","2013","6","1","87"
"000000001241","7","2013","6","1","58"
"000000020046","7","2013","6","1","89"
"000000020171","4","2013","6","1","96"
"000000202301","5","2013","6","1","74"
"000000001015","7","2013","6","1","145"
"000000001251","7","2013","6","1","78"
"000000020691","4","2013","6","1","13"
"000000001731","7","2013","6","1","44"
"000000020223","0","2013","6","1","2"
"000000020701","4","2013","6","1","35"
"000000020067","1","2013","6","1","13"
"000000001531","4","2013","6","1","12"
"000000020202","0","2013","6","1","2"
"000000001014","7","2013","6","1","257"
"000000001023","2","2013","6","1","9947"
"000000001037","3","2013","6","1","1595"
"000000001041","6","2013","6","1","206"
"000000001112","3","2013","6","1","2138"
"000000001171","2","2013","6","1","6280"
"000000001552","2","2013","6","1","2602"
"000000001592","3","2013","6","1","157"
"000000001611","6","2013","6","1","52"
"000000001803","2","2013","6","1","4874"
"000000001812","5","2013","6","1","236"
"000000020023","6","2013","6","1","188"
"000000020041","2","2013","6","1","43479"
"000000020047","6","2013","6","1","951"
"000000020151","3","2013","6","1","314"
"000000020184","5","2013","6","1","333"
"000000020204","2","2013","6","1","11508"
"000000020212","6","2013","6","1","237"
"000000020525","4","2013","6","1","74"
"000000020906","3","2013","6","1","603"
"000000200721","3","2013","6","1","652"
"000000200722","3","2013","6","1","1409"
"000000200811","3","2013","6","1","1698"
"000000920042","1","2013","6","1","149"
"000000020081","7","2013","6","1","58"
"000000020222","7","2013","6","1","182"
"000000001713","4","2013","6","1","30"
"000000020034","4","2013","6","1","75"
"000000001243","7","2013","6","1","89"
"000000001221","4","2013","6","1","12"
"000000020301","7","2013","6","1","49"
"000000001671","1","2013","6","1","33"
"000000001841","0","2013","6","1","2"
"000000020701","0","2013","6","1","1"
"000000001045","5","2013","6","1","124"
"000000001071","4","2013","6","1","514"
"000000001131","2","2013","6","1","6980"
"000000001161","2","2013","6","1","2479"
"000000001256","5","2013","6","1","588"
"000000001311","3","2013","6","1","429"
"000000001321","3","2013","6","1","2147"
"000000001321","6","2013","6","1","126"
"000000001504","6","2013","6","1","570"
"000000001691","3","2013","6","1","433"
"000000020077","6","2013","6","1","956"
"000000020083","6","2013","6","1","644"
"000000020093","7","2013","6","1","89"
"000000020114","3","2013","6","1","2791"
"000000020117","6","2013","6","1","178"
"000000020181","2","2013","6","1","9235"
"000000020186","3","2013","6","1","1146"
"000000200718","2","2013","6","1","9918"
"000000201081","1","2013","6","1","361"
"000000202104","2","2013","6","1","8264"
"000000020045","3","2013","6","1","691"
"000000200723","3","2013","6","1","448"
"000000001035","5","2013","6","1","169"
"000000020076","4","2013","6","1","241"
"000000001022","4","2013","6","1","72"
"000000001591","6","2013","6","1","35"
"000000020908","5","2013","6","1","130"
"000000001601","6","2013","6","1","27"
"000000001081","7","2013","6","1","109"
"000000001712","1","2013","6","1","109"
"000000020811","5","2013","6","1","32"
"000000001015","0","2013","6","1","37"
"000000001312","5","2013","6","1","66"
"000000200715","1","2013","6","1","162"
"000000091037","7","2013","6","1","117"
"000000020152","7","2013","6","1","51"
"000000001132","1","2013","6","1","33"
"000000001782","7","2013","6","1","38"
"000000020065","0","2013","6","1","6"
"000000001113","4","2013","6","1","250"
"000000001222","2","2013","6","1","7805"
"000000001255","6","2013","6","1","131"
"000000001271","2","2013","6","1","16862"
"000000001701","2","2013","6","1","2494"
"000000001723","3","2013","6","1","257"
"000000020016","4","2013","6","1","171"
"000000020062","6","2013","6","1","390"
"000000020065","5","2013","6","1","425"
"000000020087","3","2013","6","1","813"
"000000200812","2","2013","6","1","17871"
"000000020071","4","2013","6","1","387"
"000000020031","6","2013","6","1","49"
"000000001013","1","2013","6","1","87"
"000000015010","4","2013","6","1","60"
"000000001031","3","2013","6","1","426"
"000000020118","4","2013","6","1","29"
"000000020091","4","2013","6","1","82"
"000000001841","5","2013","6","1","114"
"000000020078","7","2013","6","1","212"
"000000020067","7","2013","6","1","65"
"000000020223","1","2013","6","1","24"
"000000001086","1","2013","6","1","121"
"000000001651","4","2013","6","1","3"
"000000001509","0","2013","6","1","1"
"000000001011","2","2013","6","1","40927"
"000000001012","2","2013","6","1","51117"
"000000001033","4","2013","6","1","277"
"000000001034","4","2013","6","1","465"
"000000001253","2","2013","6","1","58667"
"000000001501","2","2013","6","1","85457"
"000000001502","5","2013","6","1","1255"
"000000001593","2","2013","6","1","3164"
"000000001831","2","2013","6","1","3085"
"000000020035","2","2013","6","1","9110"
"000000020075","3","2013","6","1","2358"
"000000020183","2","2013","6","1","20035"
"000000020254","3","2013","6","1","2442"
"000000020255","2","2013","6","1","8948"
"000000020256","4","2013","6","1","135"
"000000020523","6","2013","6","1","241"
"000000020907","2","2013","6","1","6583"
"000000091015","2","2013","6","1","36672"
"000000208001","2","2013","6","1","10273"
"000000001255","3","2013","6","1","596"
"000000001522","2","2013","6","1","1886"
"000000001692","6","2013","6","1","96"
"000000020085","6","2013","6","1","649"
"000000020171","5","2013","6","1","161"
"000000020511","5","2013","6","1","81"
"000000001521","5","2013","6","1","88"
"000000015011","1","2013","6","1","256"
"000000020211","5","2013","6","1","230"
"000000202103","5","2013","6","1","107"
"000000001241","5","2013","6","1","79"
"000000020701","5","2013","6","1","56"
"000000001211","4","2013","6","1","42"
"000000001531","5","2013","6","1","76"
"000000020185","4","2013","6","1","66"
"000000001711","1","2013","6","1","107"
"000000020067","4","2013","6","1","67"
"000000001033","7","2013","6","1","144"
"000000020202","1","2013","6","1","58"
"000000001542","5","2013","6","1","74"
"000000020221","1","2013","6","1","125"
"000000020153","7","2013","6","1","45"
"000000020253","1","2013","6","1","138"
"000000020524","4","2013","6","1","20"
"000000020044","0","2013","6","1","5"
"000000001021","0","2013","6","1","1"
"000000001255","2","2013","6","1","12693"
"000000001552","6","2013","6","1","120"
"000000001552","3","2013","6","1","286"
"000000001621","6","2013","6","1","74"
"000000020041","6","2013","6","1","754"
"000000020041","3","2013","6","1","1984"
"000000020062","2","2013","6","1","17165"
"000000020087","2","2013","6","1","12808"
"000000020254","2","2013","6","1","28875"
"000000020525","5","2013","6","1","101"
"000000001171","6","2013","6","1","89"
"000000020012","4","2013","6","1","120"
"000000200718","3","2013","6","1","613"
"000000001502","1","2013","6","1","439"
"000000020089","4","2013","6","1","94"
"000000001132","5","2013","6","1","191"
"000000001624","6","2013","6","1","72"
"000000001251","4","2013","6","1","85"
"000000201081","7","2013","6","1","39"
"000000202103","4","2013","6","1","42"
"000000001781","7","2013","6","1","41"
"000000020691","1","2013","6","1","14"
"000000020046","4","2013","6","1","54"
"000000020511","1","2013","6","1","40"
"000000001161","3","2013","6","1","31"
"000000001241","4","2013","6","1","29"
"000000001671","5","2013","6","1","11"
"000000001841","4","2013","6","1","11"
"000000001731","4","2013","6","1","4"
"000000001015","4","2013","6","1","473"
"000000001023","6","2013","6","1","444"
"000000001034","0","2013","6","1","282"
"000000001042","3","2013","6","1","386"
"000000001131","3","2013","6","1","457"
"000000001803","3","2013","6","1","416"
"000000020181","6","2013","6","1","117"
"000000020204","3","2013","6","1","891"
"000000020523","2","2013","6","1","9891"
"000000020526","3","2013","6","1","1483"
"000000202104","6","2013","6","1","170"
"000000020012","7","2013","6","1","165"
"000000001803","6","2013","6","1","14"
"000000202301","7","2013","6","1","63"
"000000001133","5","2013","6","1","134"
"000000020211","1","2013","6","1","438"
"000000001811","6","2013","6","1","30"
"000000020082","7","2013","6","1","62"
"000000020258","4","2013","6","1","81"
"000000001541","7","2013","6","1","59"
"000000020153","1","2013","6","1","84"
"000000001715","4","2013","6","1","14"
"000000001531","1","2013","6","1","16"
"000000015010","0","2013","6","1","7"
"000000020071","0","2013","6","1","2"
"000000001211","0","2013","6","1","2"
"000000020253","0","2013","6","1","2"
"000000020256","0","2013","6","1","1"
"000000001011","6","2013","6","1","474"
"000000001043","2","2013","6","1","10754"
"000000001072","4","2013","6","1","480"
"000000001252","6","2013","6","1","221"
"000000001505","2","2013","6","1","74120"
"000000001741","2","2013","6","1","3090"
"000000001801","2","2013","6","1","4187"
"000000001871","2","2013","6","1","1391"
"000000020011","3","2013","6","1","4223"
"000000020072","2","2013","6","1","52144"
"000000020074","3","2013","6","1","2101"
"000000020111","2","2013","6","1","53222"
"000000020224","5","2013","6","1","278"
"000000200711","2","2013","6","1","2399"
"000000200720","6","2013","6","1","468"
"000000200720","3","2013","6","1","1088"
"000000201082","2","2013","6","1","10726"
"000000200172","5","2013","6","1","211"
"000000001032","4","2013","6","1","60"
"000000001182","1","2013","6","1","128"
"000000001509","7","2013","6","1","139"
"000000001523","5","2013","6","1","65"
"000000020522","5","2013","6","1","100"
"000000001021","4","2013","6","1","66"
"000000001661","7","2013","6","1","50"
"000000001021","7","2013","6","1","73"
"000000020205","1","2013","6","1","325"
"000000001054","1","2013","6","1","39"
"000000020521","4","2013","6","1","16"
"000000001842","5","2013","6","1","74"
"000000020223","5","2013","6","1","53"
"000000001151","7","2013","6","1","48"
"000000020671","7","2013","6","1","50"
"000000001102","4","2013","6","1","21"
"000000001631","4","2013","6","1","10"
"000000001044","0","2013","6","1","4"
"000000001121","2","2013","6","1","3417"
"000000001501","6","2013","6","1","2524"
"000000001503","5","2013","6","1","1240"
"000000001509","4","2013","6","1","57"
"000000015012","2","2013","6","1","37955"
"000000020035","6","2013","6","1","244"
"000000020074","6","2013","6","1","1025"
"000000020079","5","2013","6","1","293"
"000000020112","2","2013","6","1","39540"
"000000020201","2","2013","6","1","17045"
"000000020907","6","2013","6","1","247"
"000000091015","6","2013","6","1","956"
"000000001013","5","2013","6","1","279"
"000000020251","6","2013","6","1","390"
"000000200719","3","2013","6","1","683"
"000000208001","6","2013","6","1","65"
"000000001086","5","2013","6","1","133"
"000000001522","6","2013","6","1","86"
"000000020221","5","2013","6","1","130"
"000000001711","5","2013","6","1","209"
"000000001761","6","2013","6","1","127"
"000000001281","4","2013","6","1","31"
"000000001693","6","2013","6","1","57"
"000000001831","6","2013","6","1","11"
"000000020044","4","2013","6","1","76"
"000000020063","1","2013","6","1","49"
"000000001832","3","2013","6","1","41"
"000000020024","1","2013","6","1","23"
"000000201321","7","2013","6","1","41"
"000000001141","1","2013","6","1","16"
"000000001035","0","2013","6","1","1"
"000000001751","1","2013","6","1","12"
"000000020081","0","2013","6","1","1"
"000000001013","2","2013","6","1","35222"
"000000001015","6","2013","6","1","956"
"000000001042","5","2013","6","1","120"
"000000001502","3","2013","6","1","6482"
"000000001521","6","2013","6","1","106"
"000000001531","3","2013","6","1","300"
"000000001711","2","2013","6","1","14147"
"000000020065","6","2013","6","1","418"
"000000020086","2","2013","6","1","12823"
"000000020087","4","2013","6","1","111"
"000000020202","2","2013","6","1","9859"
"000000020253","2","2013","6","1","8288"
"000000020591","2","2013","6","1","3167"
"000000020621","5","2013","6","1","120"
"000000200171","2","2013","6","1","9263"
"000000001542","6","2013","6","1","98"
"000000001841","6","2013","6","1","35"
"000000001161","5","2013","6","1","66"
"000000001172","5","2013","6","1","61"
"000000001715","6","2013","6","1","28"
"000000020691","3","2013","6","1","18"
"000000020254","4","2013","6","1","222"
"000000001551","7","2013","6","1","62"
"000000020242","1","2013","6","1","54"
"000000001173","1","2013","6","1","86"
"000000091015","0","2013","6","1","37"
"000000001681","1","2013","6","1","17"
"000000020701","6","2013","6","1","18"
"000000001052","1","2013","6","1","87"
"000000020031","7","2013","6","1","43"
"000000001501","0","2013","6","1","3"
"000000020035","0","2013","6","1","1"
"000000001086","2","2013","6","1","9568"
"000000015011","2","2013","6","1","50326"
"000000020046","6","2013","6","1","146"
"000000020153","3","2013","6","1","664"
"000000020171","6","2013","6","1","120"
"000000020204","5","2013","6","1","223"
"000000020211","3","2013","6","1","887"
"000000020223","2","2013","6","1","5395"
"000000020511","3","2013","6","1","518"
"000000202103","6","2013","6","1","145"
"000000001241","6","2013","6","1","107"
"000000020526","5","2013","6","1","92"
"000000020062","4","2013","6","1","150"
"000000020085","7","2013","6","1","221"
"000000020511","6","2013","6","1","63"
"000000001051","1","2013","6","1","53"
"000000001507","1","2013","6","1","338"
"000000001692","7","2013","6","1","42"
"000000001722","1","2013","6","1","178"
"000000020062","7","2013","6","1","167"
"000000001255","4","2013","6","1","28"
"000000020018","1","2013","6","1","135"
"000000020172","1","2013","6","1","63"
"000000020251","0","2013","6","1","122"
"000000020523","4","2013","6","1","26"
"000000001623","1","2013","6","1","51"
"000000020812","5","2013","6","1","24"
"000000001252","0","2013","6","1","1"
"000000200720","0","2013","6","1","1"
"000000001011","0","2013","6","1","1"
"000000001037","1","2013","6","1","123"
"000000001054","6","2013","6","1","165"
"000000001256","3","2013","6","1","2875"
"000000001713","2","2013","6","1","7847"
"000000020061","4","2013","6","1","130"
"000000020076","2","2013","6","1","30158"
"000000020083","4","2013","6","1","133"
"000000020184","3","2013","6","1","1563"
"000000020525","2","2013","6","1","8352"
"000000020562","3","2013","6","1","203"
"000000020563","3","2013","6","1","371"
"000000020811","3","2013","6","1","179"
"000009200723","4","2013","6","1","85"
"000000001504","4","2013","6","1","89"
"000000020022","5","2013","6","1","234"
"000000020115","3","2013","6","1","1340"
"000000001041","4","2013","6","1","67"
"000000001505","7","2013","6","1","263"
"000000020066","5","2013","6","1","59"
"000000200714","4","2013","6","1","101"
"000000020077","4","2013","6","1","222"
"000000001261","4","2013","6","1","57"
"000000200711","7","2013","6","1","50"
"000000001741","7","2013","6","1","83"
"000000001321","1","2013","6","1","119"
"000000015012","7","2013","6","1","176"
"000000200713","4","2013","6","1","107"
"000000001751","6","2013","6","1","26"
"000000001581","5","2013","6","1","79"
"000000001112","1","2013","6","1","166"
"000000020212","4","2013","6","1","135"
"000000001121","7","2013","6","1","41"
"000000001592","1","2013","6","1","10"
"000000020112","7","2013","6","1","217"
"000000020243","4","2013","6","1","70"
"000000001691","1","2013","6","1","94"
"000000020186","1","2013","6","1","79"
"000000020906","1","2013","6","1","35"
"000000001632","4","2013","6","1","9"
"000000001022","2","2013","6","1","6943"
"000000001071","2","2013","6","1","67806"
"000000001182","6","2013","6","1","119"
"000000001221","2","2013","6","1","9629"
"000000001311","1","2013","6","1","81"
"000000020034","2","2013","6","1","9308"
