"cosit","class","year","month","day","VehicleCount"
"000000001506","3","2019","9","3","8032"
"000000020075","6","2019","9","3","1742"
"000000020087","6","2019","9","3","1178"
"000000020211","2","2019","9","3","4742"
"000000001712","3","2019","9","3","861"
"000000020076","5","2019","9","3","550"
"000000001132","3","2019","9","3","1337"
"000000015001","4","2019","9","3","222"
"000000201082","7","2019","9","3","22"
"000000003803","4","2019","9","3","71"
"000000001069","5","2019","9","3","362"
"000000001503","1","2019","9","3","183"
"000000020067","6","2019","9","3","81"
"000000020082","4","2019","9","3","38"
"000000020185","7","2019","9","3","56"
"000000001291","5","2019","9","3","44"
"000000001851","7","2019","9","3","46"
"000000001241","1","2019","9","3","13"
"000000001624","7","2019","9","3","18"
"000000020066","7","2019","9","3","19"
"000000001761","1","2019","9","3","6"
"000000001681","4","2019","9","3","1"
"000000001071","6","2019","9","3","4396"
"000000001072","6","2019","9","3","3776"
"000000001500","5","2019","9","3","2300"
"000000001841","2","2019","9","3","10857"
"000000020064","5","2019","9","3","381"
"000000020172","3","2019","9","3","964"
"000000020063","3","2019","9","3","1633"
"000000020184","4","2019","9","3","183"
"000000001505","4","2019","9","3","249"
"000000001723","3","2019","9","3","372"
"000000020254","5","2019","9","3","316"
"000000020153","5","2019","9","3","99"
"000000020211","5","2019","9","3","181"
"000000003801","5","2019","9","3","201"
"000000001671","3","2019","9","3","109"
"000000001054","7","2019","9","3","28"
"000000001056","4","2019","9","3","21"
"000000003805","4","2019","9","3","8"
"000000020611","1","2019","9","3","15"
"000000001101","1","2019","9","3","24"
"000000001632","1","2019","9","3","6"
"000000020011","5","2019","9","3","1605"
"000000020065","2","2019","9","3","17654"
"000000020092","2","2019","9","3","8869"
"000000020094","2","2019","9","3","5563"
"000000001016","4","2019","9","3","416"
"000000001133","6","2019","9","3","130"
"000000020071","7","2019","9","3","293"
"000000001182","3","2019","9","3","713"
"000000020018","4","2019","9","3","171"
"000000001258","7","2019","9","3","187"
"000000001694","6","2019","9","3","50"
"000000001651","3","2019","9","3","145"
"000000001036","4","2019","9","3","19"
"000000020079","1","2019","9","3","66"
"000000001811","7","2019","9","3","75"
"000000003172","4","2019","9","3","36"
"000000020061","1","2019","9","3","30"
"000000200812","1","2019","9","3","25"
"000000001508","5","2019","9","3","3360"
"000000020012","2","2019","9","3","27148"
"000000200720","6","2019","9","3","784"
"000000200723","5","2019","9","3","4692"
"000000001311","6","2019","9","3","43"
"000000020074","5","2019","9","3","625"
"000000020621","2","2019","9","3","2171"
"000000020812","2","2019","9","3","1172"
"000000001500","7","2019","9","3","206"
"000000000997","0","2019","9","3","1"
"000000020301","5","2019","9","3","127"
"000000001522","5","2019","9","3","88"
"000000020113","6","2019","9","3","13"
"000000001161","1","2019","9","3","4"
"000000020013","7","2019","9","3","175"
"000000001782","5","2019","9","3","79"
"000000001679","6","2019","9","3","54"
"000000001711","1","2019","9","3","28"
"000000001169","7","2019","9","3","30"
"000000001771","1","2019","9","3","3"
"000000001552","1","2019","9","3","20"
"000000020036","1","2019","9","3","2"
"000000020202","1","2019","9","3","26"
"000000001751","1","2019","9","3","3"
"000000000999","3","2019","9","3","2374"
"000000001191","5","2019","9","3","159"
"000000001713","6","2019","9","3","177"
"000000015002","2","2019","9","3","26830"
"000000020091","3","2019","9","3","1588"
"000000200716","3","2019","9","3","714"
"000000001281","3","2019","9","3","1313"
"000000003171","2","2019","9","3","6026"
"000000015010","4","2019","9","3","122"
"000000020021","6","2019","9","3","1752"
"000000020521","3","2019","9","3","324"
"000000208001","2","2019","9","3","7502"
"000000001069","7","2019","9","3","103"
"000000001511","6","2019","9","3","46"
"000000001034","4","2019","9","3","524"
"000000020153","7","2019","9","3","25"
"000000003111","5","2019","9","3","393"
"000000001141","4","2019","9","3","36"
"000000200714","1","2019","9","3","15"
"000000020118","4","2019","9","3","120"
"000000020701","5","2019","9","3","63"
"000000001151","6","2019","9","3","54"
"000000001032","7","2019","9","3","65"
"000000020561","4","2019","9","3","36"
"000000020908","1","2019","9","3","102"
"000000031041","2","2019","9","3","1064"
"000000020254","7","2019","9","3","105"
"000000020242","4","2019","9","3","21"
"000000001592","6","2019","9","3","13"
"000000020243","1","2019","9","3","23"
"000000001271","1","2019","9","3","34"
"000000020811","1","2019","9","3","6"
"000000020563","1","2019","9","3","12"
"000000001624","2","2019","9","3","2061"
"000000001721","2","2019","9","3","3716"
"000000020061","6","2019","9","3","722"
"000000020071","2","2019","9","3","45419"
"000000020091","2","2019","9","3","10437"
"000000200717","5","2019","9","3","231"
"000000001811","2","2019","9","3","5507"
"000000020047","4","2019","9","3","780"
"000000001012","7","2019","9","3","140"
"000000202103","3","2019","9","3","531"
"000000001072","1","2019","9","3","191"
"000000001811","5","2019","9","3","332"
"000000001501","7","2019","9","3","251"
"000000020083","7","2019","9","3","88"
"000000001071","1","2019","9","3","276"
"000000031021","4","2019","9","3","20"
"000000020203","1","2019","9","3","21"
"000000020075","1","2019","9","3","75"
"000000001703","7","2019","9","3","44"
"000000020301","4","2019","9","3","22"
"000000001092","7","2019","9","3","111"
"000000020701","4","2019","9","3","37"
"000000020907","7","2019","9","3","46"
"000000020202","0","2019","9","3","1"
"000000000997","6","2019","9","3","45"
"000000001013","2","2019","9","3","21394"
"000000001041","2","2019","9","3","11193"
"000000001045","2","2019","9","3","3956"
"000000001070","4","2019","9","3","279"
"000000001401","5","2019","9","3","986"
"000000001531","6","2019","9","3","109"
"000000020254","3","2019","9","3","1548"
"000000020905","5","2019","9","3","186"
"000000001523","2","2019","9","3","1979"
"000000020224","2","2019","9","3","3009"
"000000020224","5","2019","9","3","151"
"000000020255","2","2019","9","3","4593"
"000000020152","5","2019","9","3","127"
"000000001581","3","2019","9","3","386"
"000000001524","5","2019","9","3","146"
"000000020112","1","2019","9","3","90"
"000000001512","4","2019","9","3","28"
"000000001703","1","2019","9","3","21"
"000000020561","7","2019","9","3","34"
"000000202104","1","2019","9","3","10"
"000000001058","1","2019","9","3","11"
"000000001221","6","2019","9","3","14"
"000000001781","1","2019","9","3","2"
"000000001011","2","2019","9","3","30412"
"000000001113","4","2019","9","3","255"
"000000001253","2","2019","9","3","41988"
"000000001521","5","2019","9","3","179"
"000000020084","3","2019","9","3","848"
"000000200721","6","2019","9","3","776"
"000000001032","3","2019","9","3","1006"
"000000003804","5","2019","9","3","249"
"000000020013","3","2019","9","3","3069"
"000000005045","5","2019","9","3","117"
"000000020511","5","2019","9","3","129"
"000000020067","4","2019","9","3","76"
"000000005047","6","2019","9","3","48"
"000000020034","7","2019","9","3","42"
"000000001046","1","2019","9","3","6"
"000000001052","4","2019","9","3","57"
"000000020223","1","2019","9","3","20"
"000000001692","5","2019","9","3","105"
"000000020031","6","2019","9","3","77"
"000000200711","1","2019","9","3","14"
"000000020671","5","2019","9","3","22"
"000000001321","0","2019","9","3","1"
"000000020064","0","2019","9","3","8"
"000000020011","0","2019","9","3","1"
"000000001081","3","2019","9","3","2093"
"000000001121","2","2019","9","3","1962"
"000000001502","3","2019","9","3","11305"
"000000001751","2","2019","9","3","2306"
"000000020151","3","2019","9","3","470"
"000000020182","2","2019","9","3","14805"
"000000020905","3","2019","9","3","1166"
"000000200171","2","2019","9","3","10955"
"000000001027","3","2019","9","3","550"
"000000001283","6","2019","9","3","82"
"000000003111","6","2019","9","3","648"
"000000003804","3","2019","9","3","910"
"000000003171","6","2019","9","3","296"
"000000001086","5","2019","9","3","192"
"000000020036","2","2019","9","3","1597"
"000000020221","5","2019","9","3","121"
"000000001191","6","2019","9","3","133"
"000000020511","3","2019","9","3","505"
"000000001022","4","2019","9","3","89"
"000000020525","4","2019","9","3","64"
"000000001741","5","2019","9","3","73"
"000000020243","5","2019","9","3","226"
"000000001693","0","2019","9","3","1"
"000000015001","1","2019","9","3","118"
"000000001056","1","2019","9","3","17"
"000000001542","7","2019","9","3","31"
"000000001591","6","2019","9","3","34"
"000000001592","7","2019","9","3","32"
"000000001085","1","2019","9","3","14"
"000000001031","1","2019","9","3","3"
"000000000997","3","2019","9","3","1839"
"000000001242","5","2019","9","3","179"
"000000001507","2","2019","9","3","38219"
"000000001716","6","2019","9","3","451"
"000000001812","5","2019","9","3","195"
"000000003802","6","2019","9","3","587"
"000000015002","5","2019","9","3","1177"
"000000020111","2","2019","9","3","34071"
"000000020114","4","2019","9","3","100"
"000000020258","5","2019","9","3","900"
"000000020621","5","2019","9","3","107"
"000000001222","5","2019","9","3","155"
"000000001242","2","2019","9","3","6526"
"000000020241","2","2019","9","3","5292"
"000000208001","5","2019","9","3","216"
"000000001801","2","2019","9","3","2490"
"000000020171","3","2019","9","3","574"
"000000020183","5","2019","9","3","462"
"000000001531","3","2019","9","3","316"
"000000001073","1","2019","9","3","208"
"000000001241","6","2019","9","3","204"
"000000020256","1","2019","9","3","51"
"000000001691","4","2019","9","3","22"
"000000001321","7","2019","9","3","88"
"000000020812","5","2019","9","3","47"
"000000031041","5","2019","9","3","78"
"000000020801","0","2019","9","3","1"
"000000000999","2","2019","9","3","44055"
"000000001065","2","2019","9","3","24457"
"000000001202","6","2019","9","3","505"
"000000001258","5","2019","9","3","1022"
"000000001771","3","2019","9","3","794"
"000000015010","6","2019","9","3","876"
"000000020012","4","2019","9","3","377"
"000000020908","3","2019","9","3","698"
"000000020243","3","2019","9","3","1062"
"000000001042","3","2019","9","3","474"
"000000001173","6","2019","9","3","120"
"000000001552","3","2019","9","3","245"
"000000001046","7","2019","9","3","31"
"000000003171","4","2019","9","3","25"
"000000001721","5","2019","9","3","88"
"000000001182","7","2019","9","3","35"
"000000020062","1","2019","9","3","20"
"000000001171","0","2019","9","3","1"
"000000020152","1","2019","9","3","48"
"000000020151","1","2019","9","3","8"
"000000031041","4","2019","9","3","13"
"000000001661","1","2019","9","3","2"
"000000001023","0","2019","9","3","2"
"000000001035","6","2019","9","3","579"
"000000001253","5","2019","9","3","725"
"000000001321","3","2019","9","3","2813"
"000000001504","6","2019","9","3","1153"
"000000003172","2","2019","9","3","4829"
"000000020011","3","2019","9","3","6630"
"000000020211","3","2019","9","3","742"
"000000020203","4","2019","9","3","183"
"000000200713","5","2019","9","3","574"
"000000020522","5","2019","9","3","124"
"000000001506","1","2019","9","3","169"
"000000001015","0","2019","9","3","44"
"000000020701","7","2019","9","3","20"
"000000001045","5","2019","9","3","141"
"000000001611","3","2019","9","3","490"
"000000001243","7","2019","9","3","40"
"000000001723","1","2019","9","3","20"
"000000001024","1","2019","9","3","4"
"000000001016","2","2019","9","3","22706"
"000000001036","2","2019","9","3","3046"
"000000001505","2","2019","9","3","58224"
"000000003182","6","2019","9","3","326"
"000000003803","2","2019","9","3","8702"
"000000015001","2","2019","9","3","28324"
"000000020014","6","2019","9","3","2028"
"000000020041","2","2019","9","3","26941"
"000000020081","6","2019","9","3","278"
"000000020094","3","2019","9","3","877"
"000000031031","6","2019","9","3","1943"
"000000200811","3","2019","9","3","3830"
"000000001055","3","2019","9","3","312"
"000000001072","4","2019","9","3","445"
"000000001112","4","2019","9","3","82"
"000000001114","3","2019","9","3","2729"
"000000001252","6","2019","9","3","294"
"000000001523","5","2019","9","3","115"
"000000001842","6","2019","9","3","41"
"000000020087","4","2019","9","3","69"
"000000020255","5","2019","9","3","162"
"000000020062","4","2019","9","3","104"
"000000020114","7","2019","9","3","71"
"000000200723","7","2019","9","3","183"
"000000020074","7","2019","9","3","161"
"000000020033","6","2019","9","3","62"
"000000001132","1","2019","9","3","44"
"000000020861","4","2019","9","3","37"
"000000001102","4","2019","9","3","21"
"000000001831","0","2019","9","3","1"
"000000001241","2","2019","9","3","3194"
"000000020013","6","2019","9","3","1964"
"000000020022","3","2019","9","3","2615"
"000000020076","6","2019","9","3","1834"
"000000020084","6","2019","9","3","1045"
"000000200715","3","2019","9","3","1899"
"000000020116","3","2019","9","3","1138"
"000000020611","2","2019","9","3","5167"
"000000020182","7","2019","9","3","220"
"000000020088","4","2019","9","3","47"
"000000001046","4","2019","9","3","26"
"000000001151","2","2019","9","3","1300"
"000000001561","7","2019","9","3","44"
"000000001594","3","2019","9","3","167"
"000000020258","1","2019","9","3","109"
"000000001812","1","2019","9","3","42"
"000000001511","5","2019","9","3","28"
"000000001522","1","2019","9","3","9"
"000000020256","7","2019","9","3","129"
"000000001803","4","2019","9","3","9"
"000000001601","1","2019","9","3","4"
"000000000999","6","2019","9","3","3019"
"000000001022","6","2019","9","3","646"
"000000001502","5","2019","9","3","3061"
"000000020905","2","2019","9","3","6920"
"000000020906","2","2019","9","3","6979"
"000000200171","4","2019","9","3","164"
"000000003806","2","2019","9","3","196"
"000000020087","5","2019","9","3","291"
"000000020906","5","2019","9","3","224"
"000000001281","6","2019","9","3","354"
"000000001255","6","2019","9","3","532"
"000000001521","2","2019","9","3","3092"
"000000020908","4","2019","9","3","48"
"000000020151","5","2019","9","3","117"
"000000001031","3","2019","9","3","236"
"000000001717","3","2019","9","3","281"
"000000020116","7","2019","9","3","81"
"000000020092","1","2019","9","3","13"
"000000001312","1","2019","9","3","38"
"000000001121","4","2019","9","3","17"
"000000001171","4","2019","9","3","34"
"000000001092","1","2019","9","3","10"
"000000001871","4","2019","9","3","5"
"000000020089","1","2019","9","3","3"
"000000020254","0","2019","9","3","2"
"000000001034","3","2019","9","3","5092"
"000000001085","6","2019","9","3","1373"
"000000001500","6","2019","9","3","5003"
"000000200720","2","2019","9","3","8099"
"000000001542","2","2019","9","3","1371"
"000000001113","7","2019","9","3","187"
"000000020044","5","2019","9","3","279"
"000000001141","3","2019","9","3","862"
"000000001223","5","2019","9","3","268"
"000000020112","4","2019","9","3","126"
"000000001070","7","2019","9","3","310"
"000000001581","6","2019","9","3","66"
"000000001024","4","2019","9","3","44"
"000000015002","1","2019","9","3","108"
"000000001282","4","2019","9","3","33"
"000000001025","5","2019","9","3","242"
"000000020075","7","2019","9","3","151"
"000000208001","1","2019","9","3","12"
"000000020253","4","2019","9","3","69"
"000000020183","1","2019","9","3","33"
"000000001201","1","2019","9","3","31"
"000000020113","5","2019","9","3","22"
"000000001781","4","2019","9","3","5"
"000000001038","6","2019","9","3","1124"
"000000001502","2","2019","9","3","66472"
"000000003804","2","2019","9","3","8594"
"000000005045","2","2019","9","3","14188"
"000000020062","5","2019","9","3","499"
"000000020186","2","2019","9","3","6939"
"000000020186","5","2019","9","3","241"
"000000200716","6","2019","9","3","616"
"000000201321","2","2019","9","3","10038"
"000000001501","1","2019","9","3","249"
"000000001693","2","2019","9","3","2908"
"000000015010","7","2019","9","3","155"
"000000020032","4","2019","9","3","61"
"000000020152","2","2019","9","3","3627"
"000000001081","5","2019","9","3","453"
"000000020119","6","2019","9","3","634"
"000000003173","5","2019","9","3","151"
"000000003805","3","2019","9","3","103"
"000000020511","2","2019","9","3","2645"
"000000200719","5","2019","9","3","314"
"000000001012","1","2019","9","3","210"
"000000001102","5","2019","9","3","80"
"000000001044","1","2019","9","3","119"
"000000020861","5","2019","9","3","87"
"000000020065","1","2019","9","3","27"
"000000001715","1","2019","9","3","18"
"000000001161","4","2019","9","3","6"
"000000010113","1","2019","9","3","40"
"000000001594","7","2019","9","3","7"
"000000020907","1","2019","9","3","7"
"000000001541","4","2019","9","3","18"
"000000001714","4","2019","9","3","3"
"000000001500","0","2019","9","3","6"
"000000020083","1","2019","9","3","11"
"000000020024","0","2019","9","3","1"
"000000001071","5","2019","9","3","2346"
"000000001072","5","2019","9","3","2266"
"000000001085","3","2019","9","3","1192"
"000000001692","2","2019","9","3","2824"
"000000020019","3","2019","9","3","2858"
"000000001090","3","2019","9","3","2627"
"000000020024","3","2019","9","3","457"
"000000020022","7","2019","9","3","86"
"000000020118","7","2019","9","3","112"
"000000001661","2","2019","9","3","1244"
"000000001034","7","2019","9","3","172"
"000000001681","3","2019","9","3","354"
"000000020202","4","2019","9","3","136"
"000000001112","5","2019","9","3","265"
"000000020601","7","2019","9","3","64"
"000000020046","1","2019","9","3","10"
"000000001721","6","2019","9","3","25"
"000000001841","1","2019","9","3","19"
"000000020563","4","2019","9","3","22"
"000000001751","4","2019","9","3","9"
"000000020212","1","2019","9","3","38"
"000000001771","4","2019","9","3","36"
"000000001172","1","2019","9","3","15"
"000000001552","4","2019","9","3","18"
"000000020013","0","2019","9","3","1"
"000000001033","0","2019","9","3","1"
"000000001014","3","2019","9","3","8274"
"000000001041","6","2019","9","3","311"
"000000001046","2","2019","9","3","3800"
"000000020076","4","2019","9","3","245"
"000000020522","6","2019","9","3","203"
"000000031031","7","2019","9","3","118"
"000000200711","2","2019","9","3","1578"
"000000201321","6","2019","9","3","204"
"000000001015","5","2019","9","3","1287"
"000000020011","4","2019","9","3","576"
"000000020204","5","2019","9","3","306"
"000000020224","6","2019","9","3","126"
"000000020205","1","2019","9","3","60"
"000000001151","3","2019","9","3","281"
"000000001703","5","2019","9","3","150"
"000000020016","1","2019","9","3","5"
"000000020222","7","2019","9","3","62"
"000000003806","6","2019","9","3","45"
"000000202104","2","2019","9","3","3296"
"000000020242","1","2019","9","3","5"
"000000001621","1","2019","9","3","2"
"000000020601","1","2019","9","3","7"
"000000001011","6","2019","9","3","821"
"000000001058","2","2019","9","3","4450"
"000000001256","5","2019","9","3","962"
"000000001500","4","2019","9","3","465"
"000000001501","5","2019","9","3","2604"
"000000001712","2","2019","9","3","7610"
"000000001803","2","2019","9","3","3928"
"000000010113","5","2019","9","3","325"
"000000020021","3","2019","9","3","2882"
"000000020112","2","2019","9","3","23811"
"000000200713","6","2019","9","3","906"
"000000020212","5","2019","9","3","252"
"000000001521","6","2019","9","3","203"
"000000001312","5","2019","9","3","182"
"000000020511","6","2019","9","3","147"
"000000015010","1","2019","9","3","91"
"000000020223","5","2019","9","3","176"
"000000005045","6","2019","9","3","50"
"000000020251","7","2019","9","3","25"
"000000001069","4","2019","9","3","15"
"000000020022","1","2019","9","3","41"
"000000001551","7","2019","9","3","30"
"000000020153","4","2019","9","3","47"
"000000003802","0","2019","9","3","1"
"000000001522","2","2019","9","3","1358"
"000000001591","2","2019","9","3","3573"
"000000003111","2","2019","9","3","14683"
"000000003181","6","2019","9","3","385"
"000000015012","4","2019","9","3","107"
"000000200723","2","2019","9","3","50924"
"000000001025","6","2019","9","3","354"
"000000020024","7","2019","9","3","41"
"000000020063","6","2019","9","3","659"
"000000200715","4","2019","9","3","168"
"000000001851","3","2019","9","3","326"
"000000020034","5","2019","9","3","169"
"000000020252","4","2019","9","3","38"
"000000001252","1","2019","9","3","38"
"000000000999","0","2019","9","3","9"
"000000001031","7","2019","9","3","27"
"000000001261","1","2019","9","3","23"
"000000001035","1","2019","9","3","23"
"000000001842","1","2019","9","3","11"
"000000001191","2","2019","9","3","8705"
"000000020074","2","2019","9","3","20082"
"000000020241","3","2019","9","3","779"
"000000020701","2","2019","9","3","1371"
"000000001051","3","2019","9","3","461"
"000000015001","7","2019","9","3","117"
"000000001033","7","2019","9","3","132"
"000000031031","1","2019","9","3","33"
"000000001602","6","2019","9","3","67"
"000000020119","0","2019","9","3","7"
"000000001624","3","2019","9","3","216"
"000000001085","7","2019","9","3","102"
"000000001056","7","2019","9","3","27"
"000000001631","6","2019","9","3","30"
"000000001691","5","2019","9","3","90"
"000000001224","7","2019","9","3","74"
"000000001255","0","2019","9","3","1"
"000000001717","7","2019","9","3","19"
"000000020033","1","2019","9","3","16"
"000000020117","1","2019","9","3","14"
"000000001044","4","2019","9","3","393"
"000000001211","2","2019","9","3","4491"
"000000001723","2","2019","9","3","2186"
"000000020079","3","2019","9","3","2089"
"000000020211","4","2019","9","3","62"
"000000200812","3","2019","9","3","1067"
"000000001046","5","2019","9","3","110"
"000000001101","3","2019","9","3","408"
"000000001241","3","2019","9","3","572"
"000000020184","6","2019","9","3","644"
"000000020253","5","2019","9","3","250"
"000000001013","6","2019","9","3","114"
"000000001632","3","2019","9","3","271"
"000000001712","5","2019","9","3","252"
"000000020611","3","2019","9","3","833"
"000000020811","7","2019","9","3","28"
"000000001114","4","2019","9","3","40"
"000000202104","5","2019","9","3","117"
"000000020033","7","2019","9","3","18"
"000000015012","0","2019","9","3","3"
"000000001016","6","2019","9","3","2418"
"000000001024","5","2019","9","3","213"
"000000001045","6","2019","9","3","390"
"000000001132","2","2019","9","3","9201"
"000000001503","3","2019","9","3","12045"
"000000001602","2","2019","9","3","2417"
"000000020063","2","2019","9","3","7565"
"000000020078","2","2019","9","3","12480"
"000000020094","4","2019","9","3","42"
"000000020172","5","2019","9","3","268"
"000000001253","6","2019","9","3","1003"
"000000001504","7","2019","9","3","278"
"000000020085","4","2019","9","3","82"
"000000020065","4","2019","9","3","153"
"000000020082","6","2019","9","3","266"
"000000001671","2","2019","9","3","649"
"000000001523","6","2019","9","3","148"
"000000001803","5","2019","9","3","110"
"000000001058","5","2019","9","3","139"
"000000020042","7","2019","9","3","73"
"000000020801","7","2019","9","3","76"
"000000001781","5","2019","9","3","32"
"000000001055","4","2019","9","3","28"
"000000020561","1","2019","9","3","10"
"000000001691","1","2019","9","3","36"
"000000020221","7","2019","9","3","17"
"000000001622","1","2019","9","3","6"
"000000001631","2","2019","9","3","1967"
"000000001731","6","2019","9","3","213"
"000000003801","4","2019","9","3","47"
"000000003803","6","2019","9","3","1046"
"000000020064","4","2019","9","3","128"
"000000001131","6","2019","9","3","141"
"000000001182","5","2019","9","3","160"
"000000001651","2","2019","9","3","1459"
"000000001035","7","2019","9","3","66"
"000000001211","5","2019","9","3","123"
"000000020257","4","2019","9","3","135"
"000000003182","7","2019","9","3","62"
"000000001251","7","2019","9","3","34"
"000000001254","7","2019","9","3","57"
"000000001503","0","2019","9","3","6"
"000000001842","7","2019","9","3","37"
"000000001611","4","2019","9","3","18"
"000000001841","4","2019","9","3","26"
"000000020034","1","2019","9","3","12"
"000000003807","7","2019","9","3","4"
"000000001012","2","2019","9","3","38699"
"000000001038","7","2019","9","3","175"
"000000001090","4","2019","9","3","26"
"000000001256","2","2019","9","3","32716"
"000000001841","5","2019","9","3","198"
"000000010113","2","2019","9","3","10116"
"000000020186","6","2019","9","3","394"
"000000001044","5","2019","9","3","1111"
"000000020013","4","2019","9","3","237"
"000000001715","2","2019","9","3","3201"
"000000020906","6","2019","9","3","612"
"000000001081","6","2019","9","3","708"
"000000001085","4","2019","9","3","33"
"000000020152","6","2019","9","3","183"
"000000020024","4","2019","9","3","38"
"000000020119","7","2019","9","3","64"
"000000020113","3","2019","9","3","81"
"000000001014","0","2019","9","3","6"
"000000001017","0","2019","9","3","2"
"000000001044","6","2019","9","3","1755"
"000000001172","6","2019","9","3","139"
"000000001501","6","2019","9","3","5224"
"000000001503","5","2019","9","3","3098"
"000000010113","6","2019","9","3","478"
"000000020079","5","2019","9","3","444"
"000000020083","6","2019","9","3","1075"
"000000020092","6","2019","9","3","780"
"000000020152","7","2019","9","3","40"
"000000020205","2","2019","9","3","14801"
"000000020212","6","2019","9","3","256"
"000000020257","6","2019","9","3","704"
"000000020021","4","2019","9","3","250"
"000000001017","4","2019","9","3","302"
"000000020907","6","2019","9","3","447"
"000000201082","1","2019","9","3","32"
"000000001715","6","2019","9","3","30"
"000000001401","7","2019","9","3","260"
"000000200722","4","2019","9","3","92"
"000000003181","4","2019","9","3","46"
"000000020186","7","2019","9","3","75"
"000000201321","7","2019","9","3","29"
"000000001025","4","2019","9","3","20"
"000000001602","4","2019","9","3","16"
"000000001831","6","2019","9","3","30"
"000000020066","1","2019","9","3","20"
